,Posting Date,Order No.,Item,Quantity,Department,Time,Direct Cost,Overhead Cost,Departement Code,Sales Order,DC/Time,OC/Time,DC/Quantity,OC/Quantity,Labor Costs,Total Cost
1902,3/31/2023,POR-11043359,Square Center Table,1.0,Painting,17.0,425.0,629.0,PRODUCTION,SSO-12143514,25.0,37.0,425.0,629.0,17.0,1054.0
1905,3/31/2023,POR-11043367,Cabinet,1.0,Control&Packing,1.0,0.0,0.0,PRODUCTION,MAN-CTLPAC-0001,0.0,0.0,0.0,0.0,1.0,0.0
1908,3/31/2023,POR-11043403,Cabinet,1.0,Assembly,20.0,500.0,740.0,PRODUCTION,PROD-CARPENTRY-0004,25.0,37.0,500.0,740.0,20.0,1240.0
1911,3/31/2023,POR-11043413,Cabinet,3.77,Painting,3.0,75.0,111.0,PRODUCTION,SSO-12150972,25.0,37.0,19.893899204244033,29.44297082228117,0.7957559681697612,186.0
1912,3/31/2023,POR-11043413,Cabinet,3.77,Assembly,5.0,125.0,185.0,PRODUCTION,SSO-12150972,25.0,37.0,33.15649867374005,49.07161803713528,1.3262599469496021,310.0
1913,3/31/2023,POR-11043449,Round side table,2.0,Painting,20.0,500.0,740.0,PRODUCTION,SSO-12146330,25.0,37.0,250.0,370.0,10.0,1240.0
1914,3/31/2023,POR-11043450,Arm chair,2.0,Upholstery,28.0,644.03,811.97,PRODUCTION,SSO-12146330,23.00107142857143,28.99892857142857,322.015,405.985,14.0,1456.0
1916,3/31/2023,POR-11043451,Bed,1.0,Painting,6.0,150.0,222.0,PRODUCTION,SSO-12146330,25.0,37.0,150.0,222.0,6.0,372.0
1917,3/31/2023,POR-11043452,Rectangular Center Table,1.0,Upholstery,6.0,138.01,173.99,PRODUCTION,SSO-12146330,23.001666666666665,28.998333333333335,138.01,173.99,6.0,312.0
1918,3/31/2023,POR-11043452,Rectangular Center Table,1.0,Painting,10.0,250.0,370.0,PRODUCTION,SSO-12146330,25.0,37.0,250.0,370.0,10.0,620.0
1919,3/31/2023,POR-11043453,Sofa,3.2,Upholstery,55.0,1265.07,1594.93,PRODUCTION,SSO-12146330,23.001272727272728,28.998727272727272,395.33437499999997,498.415625,17.1875,2860.0
1920,3/31/2023,POR-11043454,Dining Side Chair,1.0,Upholstery,9.0,207.01,260.99,PRODUCTION,SSO-12146330,23.00111111111111,28.99888888888889,207.01,260.99,9.0,468.0
1921,3/31/2023,POR-11043454,Dining Side Chair,1.0,Painting,4.0,100.0,148.0,PRODUCTION,SSO-12146330,25.0,37.0,100.0,148.0,4.0,248.0
1923,3/31/2023,POR-11043456,Bed,1.0,Upholstery,12.0,276.01,347.99,PRODUCTION,SSO-12146330,23.000833333333333,28.999166666666667,276.01,347.99,12.0,624.0
1924,3/31/2023,POR-11043457,Night stand,2.0,Upholstery,7.0,161.01,202.99,PRODUCTION,SSO-12146330,23.00142857142857,28.99857142857143,80.505,101.495,3.5,364.0
1925,3/31/2023,POR-11043457,Night stand,2.0,Painting,20.0,500.0,740.0,PRODUCTION,SSO-12146330,25.0,37.0,250.0,370.0,10.0,1240.0
1926,3/31/2023,POR-11043458,Arm chair,2.0,Upholstery,28.0,644.03,811.97,PRODUCTION,SSO-12146330,23.00107142857143,28.99892857142857,322.015,405.985,14.0,1456.0
1927,3/31/2023,POR-11043458,Arm chair,2.0,Painting,8.0,200.0,296.0,PRODUCTION,SSO-12146330,25.0,37.0,100.0,148.0,4.0,496.0
1928,3/31/2023,POR-11043459,Arm chair,1.0,Painting,7.0,175.0,259.0,PRODUCTION,SSO-12146330,25.0,37.0,175.0,259.0,7.0,434.0
1929,3/31/2023,POR-11043459,Arm chair,1.0,Upholstery,14.0,322.02,405.98,PRODUCTION,SSO-12146330,23.00142857142857,28.99857142857143,322.02,405.98,14.0,728.0
1930,3/31/2023,POR-11043459,Arm chair,1.0,Control&Packing,1.0,0.0,0.0,PRODUCTION,SSO-12146330,0.0,0.0,0.0,0.0,1.0,0.0
1931,3/31/2023,POR-11043460,Sofa,3.2,Upholstery,55.0,1265.07,1594.93,PRODUCTION,SSO-12146330,23.001272727272728,28.998727272727272,395.33437499999997,498.415625,17.1875,2860.0
1932,3/31/2023,POR-11043460,Sofa,3.2,Painting,20.0,500.0,740.0,PRODUCTION,SSO-12146330,25.0,37.0,156.25,231.25,6.25,1240.0
1934,3/31/2023,POR-11043461,Sofa,3.0,Painting,45.0,1125.0,1665.0,PRODUCTION,SSO-12146330,25.0,37.0,375.0,555.0,15.0,2790.0
1936,3/31/2023,POR-11043462,Sofa,1.0,Painting,5.0,125.0,185.0,PRODUCTION,SSO-12146330,25.0,37.0,125.0,185.0,5.0,310.0
1938,3/31/2023,POR-11043467,Dresser,1.0,Painting,25.0,625.0,925.0,PRODUCTION,SSO-12146330,25.0,37.0,625.0,925.0,25.0,1550.0
1939,3/31/2023,POR-11043472,Round side table,6.0,machine,8.0,15.0,9.25,PRODUCTION,SSO-12150462,1.875,1.15625,2.5,1.5416666666666667,1.3333333333333333,24.25
1940,3/31/2023,POR-11043472,Round side table,6.0,Veneer,12.0,300.0,444.0,PRODUCTION,SSO-12150462,25.0,37.0,50.0,74.0,2.0,744.0
1941,3/31/2023,POR-11043472,Round side table,6.0,Assembly,48.0,1200.0,1776.0,PRODUCTION,SSO-12150462,25.0,37.0,200.0,296.0,8.0,2976.0
1942,3/31/2023,POR-11043476,Sofa,4.0,Painting,5.0,125.0,185.0,PRODUCTION,SSO-12150462,25.0,37.0,31.25,46.25,1.25,310.0
1943,3/31/2023,POR-11043476,Sofa,4.0,Upholstery,60.0,1380.07,1739.93,PRODUCTION,SSO-12150462,23.001166666666666,28.998833333333334,345.0175,434.9825,15.0,3120.0
1944,3/31/2023,POR-11043477,Arm chair,4.0,Upholstery,56.0,1288.07,1623.93,PRODUCTION,SSO-12150462,23.00125,28.99875,322.0175,405.9825,14.0,2912.0
1945,3/31/2023,POR-11043478,Round center table,1.0,machine,0.92,10.2,6.29,PRODUCTION,SSO-12150462,11.086956521739129,6.83695652173913,10.2,6.29,0.92,16.49
1946,3/31/2023,POR-11043478,Round center table,1.0,Veneer,1.0,25.0,37.0,PRODUCTION,SSO-12150462,25.0,37.0,25.0,37.0,1.0,62.0
1947,3/31/2023,POR-11043478,Round center table,1.0,Assembly,20.0,500.0,740.0,PRODUCTION,SSO-12150462,25.0,37.0,500.0,740.0,20.0,1240.0
1948,3/31/2023,POR-11043480,Round side table,3.0,Painting,6.0,150.0,222.0,PRODUCTION,PROD-PAINTING-0001,25.0,37.0,50.0,74.0,2.0,372.0
1949,3/31/2023,POR-11043481,Round side table,1.0,Painting,12.0,300.0,444.0,PRODUCTION,SSO-12143514,25.0,37.0,300.0,444.0,12.0,744.0
1950,3/31/2023,POR-11043484,Round side table,3.0,Painting,6.0,150.0,222.0,PRODUCTION,SSO-12143514,25.0,37.0,50.0,74.0,2.0,372.0
1951,3/31/2023,POR-11043485,Round side table,1.0,Painting,12.0,300.0,444.0,PRODUCTION,SSO-12143514,25.0,37.0,300.0,444.0,12.0,744.0
1953,3/31/2023,POR-11043492,Arm chair,7.0,Painting,49.0,1225.0,1813.0,PRODUCTION,SSO-12146330,25.0,37.0,175.0,259.0,7.0,3038.0
1955,3/31/2023,POR-11043493,Rectangular Dining Table,1.0,Upholstery,22.0,506.03,637.97,PRODUCTION,SSO-12146330,23.001363636363635,28.998636363636365,506.03,637.97,22.0,1144.0
1956,3/31/2023,POR-11043494,Dining Arm chair,20.0,Painting,80.0,2000.0,2960.0,PRODUCTION,SSO-12146330,25.0,37.0,100.0,148.0,4.0,4960.0
1957,3/31/2023,POR-11043495,Console,1.0,Painting,20.0,500.0,740.0,PRODUCTION,SSO-12146330,25.0,37.0,500.0,740.0,20.0,1240.0
1958,3/31/2023,POR-11043496,Console,1.0,Painting,18.0,450.0,666.0,PRODUCTION,SSO-12146330,25.0,37.0,450.0,666.0,18.0,1116.0
1959,3/31/2023,POR-11043497,Mirror,1.0,Painting,5.0,125.0,185.0,PRODUCTION,SSO-12146330,25.0,37.0,125.0,185.0,5.0,310.0
1960,3/31/2023,POR-11043498,Console,1.0,machine,0.42,15.0,9.25,PRODUCTION,SSO-12146330,35.714285714285715,22.023809523809526,15.0,9.25,0.42,24.25
1961,3/31/2023,POR-11043498,Console,1.0,Veneer,2.0,50.0,74.0,PRODUCTION,SSO-12146330,25.0,37.0,50.0,74.0,2.0,124.0
1963,3/31/2023,POR-11043499,Console,1.0,machine,0.42,15.0,9.25,PRODUCTION,SSO-12146330,35.714285714285715,22.023809523809526,15.0,9.25,0.42,24.25
1964,3/31/2023,POR-11043499,Console,1.0,Veneer,2.0,50.0,74.0,PRODUCTION,SSO-12146330,25.0,37.0,50.0,74.0,2.0,124.0
1966,3/31/2023,POR-11043500,Mirror,1.0,machine,1.25,13.25,9.25,PRODUCTION,SSO-12146330,10.6,7.4,13.25,9.25,1.25,22.5
1967,3/31/2023,POR-11043500,Mirror,1.0,Assembly,20.0,500.0,740.0,PRODUCTION,SSO-12146330,25.0,37.0,500.0,740.0,20.0,1240.0
1968,3/31/2023,POR-11043501,Sofa,6.5,Upholstery,100.0,2300.12,2899.88,PRODUCTION,SSO-12146330,23.001199999999997,28.998800000000003,353.8646153846154,446.1353846153846,15.384615384615385,5200.0
1970,3/31/2023,POR-11043502,Round center table,1.0,Painting,25.0,625.0,925.0,PRODUCTION,SSO-12146330,25.0,37.0,625.0,925.0,25.0,1550.0
1971,3/31/2023,POR-11043503,Round center table,1.0,Painting,17.0,425.0,629.0,PRODUCTION,SSO-12146330,25.0,37.0,425.0,629.0,17.0,1054.0
1972,3/31/2023,POR-11043504,Console,1.0,Painting,25.0,625.0,925.0,PRODUCTION,SSO-12146330,25.0,37.0,625.0,925.0,25.0,1550.0
1973,3/31/2023,POR-11043505,Arm chair,2.0,Upholstery,28.0,644.03,811.97,PRODUCTION,SSO-12146330,23.00107142857143,28.99892857142857,322.015,405.985,14.0,1456.0
1974,3/31/2023,POR-11043505,Arm chair,2.0,Painting,8.0,200.0,296.0,PRODUCTION,SSO-12146330,25.0,37.0,100.0,148.0,4.0,496.0
1977,3/31/2023,POR-11043507,Sofa,1.0,Painting,6.0,150.0,222.0,PRODUCTION,SSO-12146330,25.0,37.0,150.0,222.0,6.0,372.0
1978,3/31/2023,POR-11043508,Square Center Table,1.0,Painting,21.0,525.0,777.0,PRODUCTION,SSO-12146330,25.0,37.0,525.0,777.0,21.0,1302.0
1979,3/31/2023,POR-11043510,Rectangular Center Table,2.0,Painting,42.0,1050.0,1554.0,PRODUCTION,SSO-12146330,25.0,37.0,525.0,777.0,21.0,2604.0
1980,3/31/2023,POR-11043511,Square Side Table,3.0,Painting,45.0,1125.0,1665.0,PRODUCTION,SSO-12146330,25.0,37.0,375.0,555.0,15.0,2790.0
1981,3/31/2023,POR-11043512,Banquette,2.0,Painting,15.0,375.0,555.0,PRODUCTION,SSO-12146330,25.0,37.0,187.5,277.5,7.5,930.0
1982,3/31/2023,POR-11043512,Banquette,2.0,Upholstery,24.0,552.03,695.97,PRODUCTION,SSO-12146330,23.00125,28.99875,276.015,347.985,12.0,1248.0
1983,3/31/2023,POR-11043513,Sofa,10.6,Upholstery,160.0,3680.19,4639.81,PRODUCTION,SSO-12146330,23.0011875,28.998812500000003,347.1877358490566,437.7179245283019,15.09433962264151,8320.0
1984,3/31/2023,POR-11043513,Sofa,10.6,machine,13.92,75.0,46.25,PRODUCTION,SSO-12146330,5.387931034482759,3.3225574712643677,7.0754716981132075,4.363207547169812,1.3132075471698113,121.25
1985,3/31/2023,POR-11043513,Sofa,10.6,Assembly,80.0,2000.0,2960.0,PRODUCTION,SSO-12146330,25.0,37.0,188.67924528301887,279.24528301886795,7.547169811320755,4960.0
1986,3/31/2023,POR-11043513,Sofa,10.6,Painting,45.0,1125.0,1665.0,PRODUCTION,SSO-12146330,25.0,37.0,106.13207547169812,157.0754716981132,4.245283018867925,2790.0
1987,3/31/2023,POR-11043514,Square Center Table,2.0,Painting,40.0,1000.0,1480.0,PRODUCTION,SSO-12146330,25.0,37.0,500.0,740.0,20.0,2480.0
1988,3/31/2023,POR-11043515,Rectangular Side Table,3.0,Painting,45.0,1125.0,1665.0,PRODUCTION,SSO-12146330,25.0,37.0,375.0,555.0,15.0,2790.0
1989,3/31/2023,POR-11043516,Square Center Table,2.0,Painting,20.0,500.0,740.0,PRODUCTION,SSO-12146330,25.0,37.0,250.0,370.0,10.0,1240.0
1990,3/31/2023,POR-11043517,Rectangular Side Table,6.0,Painting,42.0,1050.0,1554.0,PRODUCTION,SSO-12146330,25.0,37.0,175.0,259.0,7.0,2604.0
1991,3/31/2023,POR-11043518,Arm chair,2.0,Upholstery,28.0,644.03,811.97,PRODUCTION,SSO-12146330,23.00107142857143,28.99892857142857,322.015,405.985,14.0,1456.0
1992,3/31/2023,POR-11043518,Arm chair,2.0,Painting,14.0,350.0,518.0,PRODUCTION,SSO-12146330,25.0,37.0,175.0,259.0,7.0,868.0
1993,3/31/2023,POR-11043519,Sofa,6.3,Painting,20.0,500.0,740.0,PRODUCTION,SSO-12146330,25.0,37.0,79.36507936507937,117.46031746031747,3.174603174603175,1240.0
1994,3/31/2023,POR-11043520,Round center table,1.0,Painting,15.0,375.0,555.0,PRODUCTION,SSO-12146330,25.0,37.0,375.0,555.0,15.0,930.0
1995,3/31/2023,POR-11043521,Round side table,1.0,Painting,10.0,250.0,370.0,PRODUCTION,SSO-12146330,25.0,37.0,250.0,370.0,10.0,620.0
1996,3/31/2023,POR-11043522,Round side table,1.0,Painting,10.0,250.0,370.0,PRODUCTION,SSO-12146330,25.0,37.0,250.0,370.0,10.0,620.0
1997,3/31/2023,POR-11043525,Headboard,1.0,Painting,7.0,175.0,259.0,PRODUCTION,SSO-12146330,25.0,37.0,175.0,259.0,7.0,434.0
1998,3/31/2023,POR-11043526,Bed,1.0,Upholstery,10.0,230.01,289.99,PRODUCTION,SSO-12146330,23.000999999999998,28.999000000000002,230.01,289.99,10.0,520.0
1999,3/31/2023,POR-11043526,Bed,1.0,Painting,7.0,175.0,259.0,PRODUCTION,SSO-12146330,25.0,37.0,175.0,259.0,7.0,434.0
2000,3/31/2023,POR-11043527,Night stand,2.0,Painting,25.0,625.0,925.0,PRODUCTION,SSO-12146330,25.0,37.0,312.5,462.5,12.5,1550.0
2001,3/31/2023,POR-11043528,Arm chair,1.0,Upholstery,14.0,322.02,405.98,PRODUCTION,SSO-12146330,23.00142857142857,28.99857142857143,322.02,405.98,14.0,728.0
2002,3/31/2023,POR-11043528,Arm chair,1.0,Painting,5.0,125.0,185.0,PRODUCTION,SSO-12146330,25.0,37.0,125.0,185.0,5.0,310.0
2003,3/31/2023,POR-11043529,Round side table,1.0,Painting,10.0,250.0,370.0,PRODUCTION,SSO-12146330,25.0,37.0,250.0,370.0,10.0,620.0
2004,3/31/2023,POR-11043530,TV unit,1.0,Painting,25.0,625.0,925.0,PRODUCTION,SSO-12146330,25.0,37.0,625.0,925.0,25.0,1550.0
2006,3/31/2023,POR-11043533,Night stand,2.0,Upholstery,7.0,161.01,202.99,PRODUCTION,SSO-12146330,23.00142857142857,28.99857142857143,80.505,101.495,3.5,364.0
2007,3/31/2023,POR-11043533,Night stand,2.0,Painting,30.0,750.0,1110.0,PRODUCTION,SSO-12146330,25.0,37.0,375.0,555.0,15.0,1860.0
2009,3/31/2023,POR-11043534,Sofa,1.0,Painting,8.0,200.0,296.0,PRODUCTION,SSO-12146330,25.0,37.0,200.0,296.0,8.0,496.0
2010,3/31/2023,POR-11043535,Arm chair,1.0,Upholstery,14.0,322.02,405.98,PRODUCTION,SSO-12146330,23.00142857142857,28.99857142857143,322.02,405.98,14.0,728.0
2011,3/31/2023,POR-11043535,Arm chair,1.0,Painting,6.0,150.0,222.0,PRODUCTION,SSO-12146330,25.0,37.0,150.0,222.0,6.0,372.0
2012,3/31/2023,POR-11043536,Square Side Table,1.0,machine,0.5,28.0,18.5,PRODUCTION,SSO-12146330,56.0,37.0,28.0,18.5,0.5,46.5
2013,3/31/2023,POR-11043536,Square Side Table,1.0,Veneer,1.0,25.0,37.0,PRODUCTION,SSO-12146330,25.0,37.0,25.0,37.0,1.0,62.0
2014,3/31/2023,POR-11043536,Square Side Table,1.0,Assembly,2.0,50.0,74.0,PRODUCTION,SSO-12146330,25.0,37.0,50.0,74.0,2.0,124.0
2015,3/31/2023,POR-11043539,Arm chair,1.0,Upholstery,9.0,207.01,260.99,PRODUCTION,SSO-12146330,23.00111111111111,28.99888888888889,207.01,260.99,9.0,468.0
2016,3/31/2023,POR-11043539,Arm chair,1.0,Painting,4.0,100.0,148.0,PRODUCTION,SSO-12146330,25.0,37.0,100.0,148.0,4.0,248.0
2017,3/31/2023,POR-11043540,Banquette,1.0,Upholstery,24.0,276.01,347.99,PRODUCTION,SSO-12146330,11.500416666666666,14.499583333333334,276.01,347.99,24.0,624.0
2018,3/31/2023,POR-11043540,Banquette,1.0,Painting,4.0,100.0,148.0,PRODUCTION,SSO-12146330,25.0,37.0,100.0,148.0,4.0,248.0
2019,3/31/2023,POR-11043541,Desk,1.0,Painting,25.0,625.0,925.0,PRODUCTION,SSO-12146330,25.0,37.0,625.0,925.0,25.0,1550.0
2021,3/31/2023,POR-11043543,Arm chair,1.0,Upholstery,14.0,322.02,405.98,PRODUCTION,SSO-12146330,23.00142857142857,28.99857142857143,322.02,405.98,14.0,728.0
2022,3/31/2023,POR-11043543,Arm chair,1.0,Painting,4.0,100.0,148.0,PRODUCTION,SSO-12146330,25.0,37.0,100.0,148.0,4.0,248.0
2023,3/31/2023,POR-11043544,Wall Decoration,5.6,Upholstery,50.0,1150.06,1449.94,PRODUCTION,SSO-12146330,23.001199999999997,28.998800000000003,205.36785714285713,258.91785714285714,8.928571428571429,2600.0
2024,3/31/2023,POR-11043544,Wall Decoration,5.6,Painting,15.0,375.0,555.0,PRODUCTION,SSO-12146330,25.0,37.0,66.96428571428572,99.10714285714286,2.678571428571429,930.0
2025,3/31/2023,POR-11043545,Bed,2.0,Upholstery,20.0,460.02,579.98,PRODUCTION,SSO-12146330,23.000999999999998,28.999000000000002,230.01,289.99,10.0,1040.0
2026,3/31/2023,POR-11043545,Bed,2.0,Painting,7.0,175.0,259.0,PRODUCTION,SSO-12146330,25.0,37.0,87.5,129.5,3.5,434.0
2027,3/31/2023,POR-11043546,Banquette,2.0,Upholstery,20.0,460.02,579.98,PRODUCTION,SSO-12146330,23.000999999999998,28.999000000000002,230.01,289.99,10.0,1040.0
2028,3/31/2023,POR-11043546,Banquette,2.0,Painting,20.0,500.0,740.0,PRODUCTION,SSO-12146330,25.0,37.0,250.0,370.0,10.0,1240.0
2029,3/31/2023,POR-11043547,Night stand,1.0,Painting,15.0,375.0,555.0,PRODUCTION,SSO-12146330,25.0,37.0,375.0,555.0,15.0,930.0
2030,3/31/2023,POR-11043548,Desk,1.0,machine,1.42,4.8,2.96,PRODUCTION,SSO-12146330,3.380281690140845,2.084507042253521,4.8,2.96,1.42,7.76
2031,3/31/2023,POR-11043548,Desk,1.0,Veneer,4.0,100.0,148.0,PRODUCTION,SSO-12146330,25.0,37.0,100.0,148.0,4.0,248.0
2033,3/31/2023,POR-11043549,Dining Side Chair,2.0,Upholstery,18.0,414.02,521.98,PRODUCTION,SSO-12146330,23.00111111111111,28.99888888888889,207.01,260.99,9.0,936.0
2034,3/31/2023,POR-11043549,Dining Side Chair,2.0,Painting,4.0,100.0,148.0,PRODUCTION,SSO-12146330,25.0,37.0,50.0,74.0,2.0,248.0
2035,3/31/2023,POR-11043550,Partition,1.0,Painting,25.0,625.0,925.0,PRODUCTION,SSO-12146330,25.0,37.0,625.0,925.0,25.0,1550.0
2036,3/31/2023,POR-11043551,Partition,1.0,Painting,25.0,625.0,925.0,PRODUCTION,SSO-12146330,25.0,37.0,625.0,925.0,25.0,1550.0
2037,3/31/2023,POR-11043552,Cabinet,1.0,Painting,25.0,625.0,925.0,PRODUCTION,PROD-PAINTING-0002,25.0,37.0,625.0,925.0,25.0,1550.0
2038,3/31/2023,POR-11043566,Sofa,3.5,Painting,10.0,250.0,370.0,PRODUCTION,SSO-12149422,25.0,37.0,71.42857142857143,105.71428571428571,2.857142857142857,620.0
2039,3/31/2023,POR-11043567,Sofa,3.5,Painting,10.0,250.0,370.0,PRODUCTION,SSO-12149422,25.0,37.0,71.42857142857143,105.71428571428571,2.857142857142857,620.0
2040,3/31/2023,POR-11043605,Square Side Table,2.0,Painting,30.0,750.0,1110.0,PRODUCTION,PROD-PAINTING-0001,25.0,37.0,375.0,555.0,15.0,1860.0
2041,3/31/2023,POR-11043609,Dresser,1.0,machine,0.25,13.25,9.25,PRODUCTION,PROD-CARPENTRY-0001,53.0,37.0,13.25,9.25,0.25,22.5
2042,3/31/2023,POR-11043609,Dresser,1.0,Veneer,1.0,25.0,37.0,PRODUCTION,PROD-CARPENTRY-0003,25.0,37.0,25.0,37.0,1.0,62.0
2043,3/31/2023,POR-11043609,Dresser,1.0,Assembly,20.0,500.0,740.0,PRODUCTION,PROD-CARPENTRY-0004,25.0,37.0,500.0,740.0,20.0,1240.0
2044,3/31/2023,POR-11043610,Mirror,1.0,machine,2.08,4.24,2.96,PRODUCTION,PROD-CARPENTRY-0001,2.0384615384615383,1.423076923076923,4.24,2.96,2.08,7.2
2045,3/31/2023,POR-11043610,Mirror,1.0,Assembly,5.0,125.0,185.0,PRODUCTION,PROD-CARPENTRY-0004,25.0,37.0,125.0,185.0,5.0,310.0
2046,3/31/2023,POR-11043618,Dresser,1.0,machine,0.25,13.25,9.25,PRODUCTION,PROD-CARPENTRY-0001,53.0,37.0,13.25,9.25,0.25,22.5
2047,3/31/2023,POR-11043618,Dresser,1.0,Veneer,1.0,25.0,37.0,PRODUCTION,PROD-CARPENTRY-0003,25.0,37.0,25.0,37.0,1.0,62.0
2048,3/31/2023,POR-11043618,Dresser,1.0,Assembly,20.0,500.0,740.0,PRODUCTION,PROD-CARPENTRY-0004,25.0,37.0,500.0,740.0,20.0,1240.0
2049,3/31/2023,POR-11043619,Mirror,1.0,machine,2.08,4.24,2.96,PRODUCTION,PROD-CARPENTRY-0001,2.0384615384615383,1.423076923076923,4.24,2.96,2.08,7.2
2050,3/31/2023,POR-11043619,Mirror,1.0,Assembly,5.0,125.0,185.0,PRODUCTION,PROD-CARPENTRY-0004,25.0,37.0,125.0,185.0,5.0,310.0
2051,3/31/2023,POR-11043625,Arm chair,2.0,Painting,10.0,250.0,370.0,PRODUCTION,PROD-PAINTING-0001,25.0,37.0,125.0,185.0,5.0,620.0
2052,3/31/2023,POR-11043626,Sofa,5.0,machine,3.0,179.99,111.01,PRODUCTION,SSO-12151243,59.99666666666667,37.00333333333334,35.998000000000005,22.202,0.6,291.0
2053,3/31/2023,POR-11043626,Sofa,5.0,Assembly,100.0,2500.0,3700.0,PRODUCTION,SSO-12151243,25.0,37.0,500.0,740.0,20.0,6200.0
2054,3/31/2023,POR-11043627,Arm chair,4.0,Painting,28.0,700.0,1036.0,PRODUCTION,SSO-12151243,25.0,37.0,175.0,259.0,7.0,1736.0
2055,3/31/2023,POR-11043628,Round center table,2.0,Painting,24.0,600.0,888.0,PRODUCTION,SSO-12151243,25.0,37.0,300.0,444.0,12.0,1488.0
2056,3/31/2023,POR-11043630,Round side table,3.0,Painting,30.0,750.0,1110.0,PRODUCTION,SSO-12151243,25.0,37.0,250.0,370.0,10.0,1860.0
2057,3/31/2023,POR-11043630,Round side table,3.0,machine,1.51,10.2,6.29,PRODUCTION,SSO-12151243,6.754966887417218,4.1655629139072845,3.4,2.0966666666666667,0.5033333333333333,16.49
2058,3/31/2023,POR-11043630,Round side table,3.0,Veneer,3.0,75.0,111.0,PRODUCTION,SSO-12151243,25.0,37.0,25.0,37.0,1.0,186.0
2059,3/31/2023,POR-11043630,Round side table,3.0,Assembly,72.0,1800.0,2664.0,PRODUCTION,SSO-12151243,25.0,37.0,600.0,888.0,24.0,4464.0
2060,3/31/2023,POR-11043631,Square Center Table,2.0,Painting,40.0,1000.0,1480.0,PRODUCTION,SSO-12151243,25.0,37.0,500.0,740.0,20.0,2480.0
2061,3/31/2023,POR-11043632,Round Side Table,2.0,Painting,20.0,500.0,740.0,PRODUCTION,SSO-12151243,25.0,37.0,250.0,370.0,10.0,1240.0
2062,3/31/2023,POR-11043633,Square Side Table,3.0,Painting,30.0,750.0,1110.0,PRODUCTION,SSO-12151243,25.0,37.0,250.0,370.0,10.0,1860.0
2063,3/31/2023,POR-11043635,Dining Side Chair,16.0,machine,3.0,30.0,18.5,PRODUCTION,SOJ-12003530,10.0,6.166666666666667,1.875,1.15625,0.1875,48.5
2064,3/31/2023,POR-11043635,Dining Side Chair,16.0,Assembly,112.0,2800.0,4144.0,PRODUCTION,SOJ-12003530,25.0,37.0,175.0,259.0,7.0,6944.0
2065,3/31/2023,POR-11043636,Sofa,12.5,Upholstery,187.0,4301.22,5422.78,PRODUCTION,PROD-UPHOLSTERY-0002,23.001176470588238,28.998823529411762,344.0976,433.82239999999996,14.96,9724.0
2066,3/31/2023,POR-11043637,Square Center Table,1.0,Upholstery,8.0,184.01,231.99,PRODUCTION,SSO-12151362,23.00125,28.99875,184.01,231.99,8.0,416.0
2067,3/31/2023,POR-11043639,Rectangular Dining Table,1.0,machine,1.09,45.0,27.75,PRODUCTION,SSO-12151362,41.28440366972477,25.458715596330272,45.0,27.75,1.09,72.75
2068,3/31/2023,POR-11043639,Rectangular Dining Table,1.0,Veneer,2.0,50.0,74.0,PRODUCTION,SSO-12151362,25.0,37.0,50.0,74.0,2.0,124.0
2070,3/31/2023,POR-11043671,Round center table,1.0,Upholstery,6.0,138.01,173.99,PRODUCTION,PROD-UPHOLSTERY-0003,23.001666666666665,28.998333333333335,138.01,173.99,6.0,312.0
2071,3/31/2023,POR-11043672,Round side table,1.0,Upholstery,5.0,115.01,144.99,PRODUCTION,SSO-12151901,23.002000000000002,28.998,115.01,144.99,5.0,260.0
2072,3/31/2023,POR-11043673,Round side table,6.0,Upholstery,30.0,690.04,869.96,PRODUCTION,SSO-12151901,23.00133333333333,28.99866666666667,115.00666666666666,144.99333333333334,5.0,1560.0
2073,3/31/2023,POR-11043674,Sofa,3.0,machine,0.67,30.0,18.5,PRODUCTION,SSO-12151310,44.776119402985074,27.61194029850746,10.0,6.166666666666667,0.22333333333333336,48.5
2074,3/31/2023,POR-11043674,Sofa,3.0,Assembly,25.0,625.0,925.0,PRODUCTION,SSO-12151310,25.0,37.0,208.33333333333334,308.3333333333333,8.333333333333334,1550.0
2075,3/31/2023,POR-11043675,Sofa,4.0,machine,2.17,90.0,55.5,PRODUCTION,SSO-12151310,41.474654377880185,25.57603686635945,22.5,13.875,0.5425,145.5
2076,3/31/2023,POR-11043675,Sofa,4.0,Assembly,100.0,2500.0,3700.0,PRODUCTION,SSO-12151310,25.0,37.0,625.0,925.0,25.0,6200.0
2077,3/31/2023,POR-11043676,Sofa,2.0,machine,1.09,45.0,27.75,PRODUCTION,SSO-12151310,41.28440366972477,25.458715596330272,22.5,13.875,0.545,72.75
2078,3/31/2023,POR-11043676,Sofa,2.0,Assembly,40.0,1000.0,1480.0,PRODUCTION,SSO-12151310,25.0,37.0,500.0,740.0,20.0,2480.0
2079,3/31/2023,POR-11043677,Sofa,3.5,machine,0.92,45.0,27.75,PRODUCTION,PROD-CARPENTRY-0001,48.91304347826087,30.163043478260867,12.857142857142858,7.928571428571429,0.26285714285714284,72.75
2080,3/31/2023,POR-11043677,Sofa,3.5,Assembly,25.0,625.0,925.0,PRODUCTION,PROD-CARPENTRY-0004,25.0,37.0,178.57142857142858,264.2857142857143,7.142857142857143,1550.0
